"module name","licenses"
"globby@12.2.0","MIT"
"globby@6.1.0","MIT"
"graceful-fs@4.2.11","ISC"
"graphql-tag@2.12.6","MIT"
"graphql@15.8.0","MIT"
"handle-thing@2.0.1","MIT"
"has-flag@3.0.0","MIT"
"has-flag@4.0.0","MIT"
"has-proto@1.0.1","MIT"
"has-symbols@1.0.3","MIT"
"has@1.0.3","MIT"
"he@1.2.0","MIT"
"hermes-estree@0.12.0","MIT"
"hermes-parser@0.12.0","MIT"
"hermes-profile-transformer@0.0.6","MIT"
"hoist-non-react-statics@3.3.2","BSD-3-Clause"
"hosted-git-info@3.0.8","ISC"
"hpack.js@2.1.6","MIT"
"html-entities@2.4.0","MIT"
"html-minifier-terser@6.1.0","MIT"
"html-webpack-plugin@5.5.3","MIT"
"htmlparser2@6.1.0","MIT"
"http-deceiver@1.2.7","MIT"
"http-errors@1.6.3","MIT"
"http-errors@2.0.0","MIT"
"http-parser-js@0.5.8","MIT"
"http-proxy-middleware@2.0.6","MIT"
"http-proxy@1.18.1","MIT"
"https-proxy-agent@5.0.1","MIT"
"human-signals@2.1.0","Apache-2.0"
"hyphenate-style-name@1.0.4","BSD-3-Clause"
"iconv-lite@0.4.24","MIT"
"iconv-lite@0.6.3","MIT"
"icss-utils@5.1.0","ISC"
"ieee754@1.2.1","BSD-3-Clause"
"ignore@5.2.4","MIT"
"image-size@1.0.2","MIT"
"immediate@3.0.6","MIT"
"import-fresh@2.0.0","MIT"
"imurmurhash@0.1.4","MIT"
"indent-string@4.0.0","MIT"
"infer-owner@1.0.4","ISC"
"inflight@1.0.6","ISC"
"inherits@2.0.3","ISC"
"inherits@2.0.4","ISC"
"ini@1.3.8","ISC"
"inline-style-prefixer@6.0.4","MIT"
"internal-ip@4.3.0","MIT"
"invariant@2.2.4","MIT"
"ip-regex@2.1.0","MIT"
"ip@1.1.8","MIT"
"ipaddr.js@1.9.1","MIT"
"ipaddr.js@2.1.0","MIT"
"is-arrayish@0.2.1","MIT"
"is-arrayish@0.3.2","MIT"
"is-binary-path@2.1.0","MIT"
"is-buffer@1.1.6","MIT"
"is-core-module@2.13.0","MIT"
"is-directory@0.3.1","MIT"
"is-docker@2.2.1","MIT"
"is-extglob@1.0.0","MIT"
"is-extglob@2.1.1","MIT"
"is-fullwidth-code-point@2.0.0","MIT"
"is-fullwidth-code-point@3.0.0","MIT"
"is-glob@2.0.1","MIT"
"is-glob@4.0.3","MIT"
"is-in-browser@1.1.3","MIT"
"is-interactive@1.0.0","MIT"
"is-invalid-path@0.1.0","MIT"
"is-number@7.0.0","MIT"
"is-obj@1.0.1","MIT"
"is-path-cwd@2.2.0","MIT"
"is-path-in-cwd@2.1.0","MIT"
"is-path-inside@2.1.0","MIT"
"is-path-inside@3.0.3","MIT"
"is-plain-obj@1.1.0","MIT"
"is-plain-obj@2.1.0","MIT"
"is-plain-obj@3.0.0","MIT"
"is-plain-object@2.0.4","MIT"
"is-stream@1.1.0","MIT"
"is-stream@2.0.1","MIT"
"is-unicode-supported@0.1.0","MIT"
"is-valid-path@0.1.1","MIT"
"is-wsl@1.1.0","MIT"
"is-wsl@2.2.0","MIT"
"isarray@1.0.0","MIT"
"isexe@2.0.0","ISC"
"isobject@3.0.1","MIT"
"jest-environment-node@29.6.2","MIT"
"jest-get-type@29.6.3","MIT"
"jest-message-util@29.6.2","MIT"
"jest-mock@29.6.2","MIT"
"jest-regex-util@27.5.1","MIT"
"jest-util@27.5.1","MIT"
"jest-util@29.6.2","MIT"
"jest-validate@29.7.0","MIT"
"jest-worker@27.5.1","MIT"
"jimp-compact@0.16.1","MIT"
"joi@17.10.1","BSD-3-Clause"
"join-component@1.1.0","MIT"
"js-tokens@4.0.0","MIT"
"js-yaml@3.14.1","MIT"
"js-yaml@4.1.0","MIT"
"jsc-android@250231.0.0","BSD-2-Clause"
"jsc-safe-url@0.2.4","0BSD"
"jscodeshift@0.14.0","MIT"
"jsesc@0.5.0","MIT"
"jsesc@2.5.2","MIT"
"json-parse-better-errors@1.0.2","MIT"
"json-parse-even-better-errors@2.3.1","MIT"
"json-schema-deref-sync@0.13.0","MIT"
"json-schema-traverse@0.4.1","MIT"
"json-schema-traverse@1.0.0","MIT"
"json5@2.2.3","MIT"
"jsonfile@4.0.0","MIT"
"jsonfile@6.1.0","MIT"
"jss-plugin-camel-case@10.10.0","MIT"
"jss-plugin-default-unit@10.10.0","MIT"
"jss-plugin-global@10.10.0","MIT"
"jss-plugin-nested@10.10.0","MIT"
"jss-plugin-props-sort@10.10.0","MIT"
"jss-plugin-rule-value-function@10.10.0","MIT"
"jss-plugin-vendor-prefixer@10.10.0","MIT"
"jss@10.10.0","MIT"
"kind-of@6.0.3","MIT"
"kleur@3.0.3","MIT"
"launch-editor@2.6.0","MIT"
"leven@3.1.0","MIT"
"lie@3.1.1","MIT"
"lightningcss-linux-x64-gnu@1.19.0","MPL-2.0"
"lightningcss-linux-x64-musl@1.19.0","MPL-2.0"
"lightningcss@1.19.0","MPL-2.0"
"lilconfig@2.1.0","MIT"
"lines-and-columns@1.2.4","MIT"
"loader-runner@4.3.0","MIT"
"loader-utils@2.0.4","MIT"
"localforage@1.10.0","Apache-2.0"
"locate-path@3.0.0","MIT"
"locate-path@5.0.0","MIT"
"locate-path@6.0.0","MIT"
"lodash.debounce@4.0.8","MIT"
"lodash.memoize@4.1.2","MIT"
"lodash.throttle@4.1.1","MIT"
"lodash.uniq@4.5.0","MIT"
"lodash@4.17.21","MIT"
"log-symbols@2.2.0","MIT"
"log-symbols@4.1.0","MIT"
"logform@2.2.0","MIT"
"logkitty@0.7.1","MIT"
"loose-envify@1.4.0","MIT"
"lower-case@2.0.2","MIT"
"lru-cache@5.1.1","ISC"
"lru-cache@6.0.0","ISC"
"make-dir@2.1.0","MIT"
"make-dir@3.1.0","MIT"
"makeerror@1.0.12","BSD-3-Clause"
"md5-file@3.2.3","MIT"
"md5@2.2.1","BSD-3-Clause"
"md5@2.3.0","BSD-3-Clause"
"md5hex@1.0.0","MIT"
"mdn-data@2.0.14","CC0-1.0"
"media-typer@0.3.0","MIT"
"memfs@3.5.3","Unlicense"
"memoize-one@5.2.1","MIT"
"memoize-one@6.0.0","MIT"
"memory-cache@0.2.0","BSD-2-Clause"
"merge-descriptors@1.0.1","MIT"
"merge-options@3.0.4","MIT"
"merge-stream@2.0.0","MIT"
"merge2@1.4.1","MIT"
"methods@1.1.2","MIT"
"metro-babel-transformer@0.76.7","MIT"
"metro-cache-key@0.76.7","MIT"
"metro-cache@0.76.7","MIT"
"metro-config@0.76.7","MIT"
"metro-core@0.76.7","MIT"
"metro-file-map@0.76.7","MIT"
"metro-inspector-proxy@0.76.7","MIT"
"metro-minify-terser@0.76.7","MIT"
"metro-minify-uglify@0.76.7","MIT"
"metro-react-native-babel-preset@0.76.7","MIT"
"metro-react-native-babel-preset@0.76.8","MIT"
"metro-react-native-babel-transformer@0.76.7","MIT"
"metro-resolver@0.76.7","MIT"
"metro-runtime@0.76.7","MIT"
"metro-runtime@0.76.8","MIT"
"metro-source-map@0.76.7","MIT"
"metro-source-map@0.76.8","MIT"
"metro-symbolicate@0.76.7","MIT"
"metro-symbolicate@0.76.8","MIT"
"metro-transform-plugins@0.76.7","MIT"
"metro-transform-worker@0.76.7","MIT"
"metro@0.76.7","MIT"
"micromatch@4.0.5","MIT"
"mime-db@1.52.0","MIT"
"mime-types@2.1.35","MIT"
"mime@1.6.0","MIT"
"mime@2.6.0","MIT"
"mimic-fn@1.2.0","MIT"
"mimic-fn@2.1.0","MIT"
"mini-css-extract-plugin@2.7.6","MIT"
"minimalistic-assert@1.0.1","ISC"
"minimatch@3.1.2","ISC"
"minimatch@5.1.6","ISC"
"minimist@1.2.8","MIT"
"minipass-collect@1.0.2","ISC"
"minipass-flush@1.0.5","ISC"
"minipass-pipeline@1.2.4","ISC"
"minipass@3.1.6","ISC"
"minipass@5.0.0","ISC"
"minizlib@2.1.2","MIT"
"mkdirp@0.5.6","MIT"
"mkdirp@1.0.4","MIT"
"ms@2.0.0","MIT"
"ms@2.1.2","MIT"
"ms@2.1.3","MIT"
"multicast-dns@7.2.5","MIT"
"mv@2.1.1","MIT"
"mz@2.7.0","MIT"
"nanoid@3.3.6","MIT"
"ncp@2.0.0","MIT"
"negotiator@0.6.3","MIT"
"neo-async@2.6.2","MIT"
"nested-error-stacks@2.0.1","MIT"
"nice-try@1.0.5","MIT"
"no-case@3.0.4","MIT"
"nocache@3.0.4","MIT"
"node-abort-controller@3.1.1","MIT"
"node-dir@0.1.17","MIT"
"node-fetch@2.6.12","MIT"
"node-forge@1.3.1","(BSD-3-Clause OR GPL-2.0)"
"node-html-parser@5.4.2","MIT"
"node-int64@0.4.0","MIT"
"node-releases@2.0.13","MIT"
"node-stream-zip@1.15.0","MIT"
"normalize-path@3.0.0","MIT"
"normalize-url@2.0.1","MIT"
"normalize-url@6.1.0","MIT"
"normalize.css@8.0.1","MIT"
"npm-package-arg@7.0.0","ISC"
"npm-run-path@2.0.2","MIT"
"npm-run-path@4.0.1","MIT"
"nth-check@2.1.1","BSD-2-Clause"
"nullthrows@1.1.1","MIT"
"ob1@0.76.7","MIT"
"ob1@0.76.8","MIT"
"object-assign@4.1.1","MIT"
"object-inspect@1.12.3","MIT"
"obuf@1.1.2","MIT"
"on-finished@2.3.0","MIT"
"on-finished@2.4.1","MIT"
"on-headers@1.0.2","MIT"
"once@1.4.0","ISC"
"onetime@2.0.1","MIT"
"onetime@5.1.2","MIT"
"open@6.4.0","MIT"
"open@8.4.2","MIT"
"ora@3.4.0","MIT"
"ora@5.4.1","MIT"
"os-homedir@1.0.2","MIT"
"os-tmpdir@1.0.2","MIT"
"osenv@0.1.5","ISC"
"p-finally@1.0.0","MIT"
"p-limit@2.3.0","MIT"
"p-limit@3.1.0","MIT"
"p-locate@3.0.0","MIT"
"p-locate@4.1.0","MIT"
"p-locate@5.0.0","MIT"
"p-map@2.1.0","MIT"
"p-map@4.0.0","MIT"
"p-retry@4.6.2","MIT"
"p-try@2.2.0","MIT"
"param-case@3.0.4","MIT"
"parse-json@4.0.0","MIT"
"parse-png@2.1.0","MIT"
"parseurl@1.3.3","MIT"
"pascal-case@3.1.2","MIT"
"password-prompt@1.1.3","0BSD"
"path-browserify@1.0.1","MIT"
"path-exists@3.0.0","MIT"
"path-exists@4.0.0","MIT"
"path-is-absolute@1.0.1","MIT"
"path-is-inside@1.0.2","(WTFPL OR MIT)"
"path-key@2.0.1","MIT"
"path-key@3.1.1","MIT"
"path-parse@1.0.7","MIT"
"path-to-regexp@0.1.7","MIT"
"path-type@4.0.0","MIT"
"picocolors@1.0.0","ISC"
"picomatch@2.3.1","MIT"
"pify@2.3.0","MIT"
"pify@4.0.1","MIT"
"pinkie-promise@2.0.1","MIT"
"pinkie@2.0.4","MIT"
"pirates@4.0.6","MIT"
"pkg-dir@3.0.0","MIT"
"pkg-dir@4.2.0","MIT"
"pkg-up@3.1.0","MIT"
"plist@3.1.0","MIT"
"pngjs@3.4.0","MIT"
"popper.js@1.16.1-lts","MIT"
"postcss-calc@8.2.4","MIT"
"postcss-colormin@5.3.1","MIT"
"postcss-convert-values@5.1.3","MIT"
"postcss-discard-comments@5.1.2","MIT"
"postcss-discard-duplicates@5.1.0","MIT"
"postcss-discard-empty@5.1.1","MIT"
"postcss-discard-overridden@5.1.0","MIT"
"postcss-merge-longhand@5.1.7","MIT"
"postcss-merge-rules@5.1.4","MIT"
"postcss-minify-font-values@5.1.0","MIT"
"postcss-minify-gradients@5.1.1","MIT"
"postcss-minify-params@5.1.4","MIT"
"postcss-minify-selectors@5.2.1","MIT"
"postcss-modules-extract-imports@3.0.0","ISC"
"postcss-modules-local-by-default@4.0.3","MIT"
"postcss-modules-scope@3.0.0","ISC"
"postcss-modules-values@4.0.0","ISC"
"postcss-normalize-charset@5.1.0","MIT"
"postcss-normalize-display-values@5.1.0","MIT"
"postcss-normalize-positions@5.1.1","MIT"
"postcss-normalize-repeat-style@5.1.1","MIT"
"postcss-normalize-string@5.1.0","MIT"
"postcss-normalize-timing-functions@5.1.0","MIT"
"postcss-normalize-unicode@5.1.1","MIT"
"postcss-normalize-url@5.1.0","MIT"
"postcss-normalize-whitespace@5.1.1","MIT"
"postcss-ordered-values@5.1.3","MIT"
"postcss-reduce-initial@5.1.2","MIT"
"postcss-reduce-transforms@5.1.0","MIT"
"postcss-selector-parser@6.0.13","MIT"
"postcss-svgo@5.1.0","MIT"
"postcss-unique-selectors@5.1.1","MIT"
"postcss-value-parser@4.2.0","MIT"
"postcss@8.4.29","MIT"
"prepend-http@2.0.0","MIT"
"pretty-bytes@5.6.0","MIT"
"pretty-error@4.0.0","MIT"
"pretty-format@26.6.2","MIT"
"pretty-format@29.6.2","MIT"
"pretty-format@29.7.0","MIT"
"process-nextick-args@2.0.1","MIT"
"progress@2.0.3","MIT"
"promise-inflight@1.0.1","ISC"
"promise@7.3.1","MIT"
"promise@8.3.0","MIT"
"prompts@2.4.2","MIT"
"prop-types@15.8.1","MIT"
"proxy-addr@2.0.7","MIT"
"proxy-from-env@1.1.0","MIT"
"pump@3.0.0","MIT"
"punycode@1.3.2","MIT"
"punycode@2.3.0","MIT"
"qrcode-terminal@0.11.0","Apache 2.0"
"qs@6.11.0","BSD-3-Clause"
"query-string@5.1.1","MIT"
"query-string@7.1.3","MIT"
"querystring@0.2.0","MIT"
"querystringify@2.2.0","MIT"
"queue-microtask@1.2.3","MIT"
"queue@6.0.2","MIT"
"randombytes@2.1.0","MIT"
"range-parser@1.2.1","MIT"
"raw-body@2.5.1","MIT"
"raw-body@2.5.2","MIT"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)"
"react-devtools-core@4.28.0","MIT"
"react-dom@18.2.0","MIT"
"react-freeze@1.0.3","MIT"
"react-is@16.13.1","MIT"
"react-is@17.0.1","MIT"
"react-is@18.2.0","MIT"
"react-native-flash-message@0.4.2","MIT"
"react-native-gesture-handler@2.12.0","MIT"
"react-native-iphone-screen-helper@2.1.1","MIT"
"react-native-reanimated@3.3.0","MIT"
"react-native-safe-area-context@4.6.3","MIT"
"react-native-screens@3.22.0","MIT"
"react-native-url-polyfill@2.0.0","MIT"
"react-native-web@0.19.6","MIT"
"react-native@0.72.4","MIT"
"react-refresh@0.4.3","MIT"
"react-shallow-renderer@16.15.0","MIT"
"react-transition-group@4.4.5","BSD-3-Clause"
"react@18.2.0","MIT"
"readable-stream@2.3.8","MIT"
"readable-stream@3.6.2","MIT"
"readdirp@3.6.0","MIT"
"readline@1.3.0","BSD*"
"recast@0.21.5","MIT"
"regenerate-unicode-properties@10.1.0","MIT"
"regenerate@1.4.2","MIT"
"regenerator-runtime@0.13.11","MIT"
"regenerator-runtime@0.14.0","MIT"
"regenerator-transform@0.15.2","MIT"
"regexpu-core@5.3.2","MIT"
"registry-auth-token@3.3.2","MIT"
"registry-url@3.1.0","MIT"
"regjsparser@0.9.1","BSD-2-Clause"
"relateurl@0.2.7","MIT"
"remove-trailing-slash@0.1.1","MIT"
"renderkid@3.0.0","MIT"
"require-directory@2.1.1","MIT"
"require-from-string@2.0.2","MIT"
"require-main-filename@2.0.0","ISC"
"requireg@0.2.2","MIT"
"requires-port@1.0.0","MIT"
"reselect@4.1.8","MIT"
"resolve-from@3.0.0","MIT"
"resolve-from@5.0.0","MIT"
"resolve@1.22.4","MIT"
"resolve@1.7.1","MIT"
"restore-cursor@2.0.0","MIT"
"restore-cursor@3.1.0","MIT"
"retry@0.13.1","MIT"
"reusify@1.0.4","MIT"
"rimraf@2.4.5","ISC"
"rimraf@2.6.3","ISC"
"rimraf@2.7.1","ISC"
"rimraf@3.0.2","ISC"
"run-parallel@1.2.0","MIT"
"safe-buffer@5.1.2","MIT"
"safe-buffer@5.2.1","MIT"
"safe-json-stringify@1.2.0","MIT"
"safer-buffer@2.1.2","MIT"
"sax@1.2.4","ISC"
"scheduler@0.23.0","MIT"
"scheduler@0.24.0-canary-efb381bbf-20230505","MIT"
"schema-utils@2.7.1","MIT"
"schema-utils@3.3.0","MIT"
"schema-utils@4.2.0","MIT"
"select-hose@2.0.0","MIT"
"selfsigned@2.1.1","MIT"
"semver@5.7.2","ISC"
"semver@6.3.1","ISC"
"semver@7.3.2","ISC"
"semver@7.3.8","ISC"
"semver@7.5.3","ISC"
"semver@7.5.4","ISC"
"send@0.18.0","MIT"
"sentry-expo@7.0.1","MIT"
"serialize-error@2.1.0","MIT"
"serialize-error@6.0.0","MIT"
"serialize-javascript@6.0.1","BSD-3-Clause"
"serve-index@1.9.1","MIT"
"serve-static@1.15.0","MIT"
"set-blocking@2.0.0","ISC"
"setimmediate@1.0.5","MIT"
"setprototypeof@1.1.0","ISC"
"setprototypeof@1.2.0","ISC"
"shallow-clone@3.0.1","MIT"
"shallowequal@1.1.0","MIT"
"shebang-command@1.2.0","MIT"
"shebang-command@2.0.0","MIT"
"shebang-regex@1.0.0","MIT"
"shebang-regex@3.0.0","MIT"
"shell-quote@1.8.1","MIT"
"side-channel@1.0.4","MIT"
"signal-exit@3.0.7","ISC"
"simple-plist@1.3.1","MIT"
"simple-swizzle@0.2.2","MIT"
"sisteransi@1.0.5","MIT"
"slash@3.0.0","MIT"
"slash@4.0.0","MIT"
"slice-ansi@2.1.0","MIT"
"slugify@1.6.6","MIT"
"sockjs@0.3.24","MIT"
"sort-keys@2.0.0","MIT"
"source-list-map@2.0.1","MIT"
"source-map-js@1.0.2","BSD-3-Clause"
"source-map-loader@3.0.2","MIT"
"source-map-support@0.5.21","MIT"
"source-map@0.5.7","BSD-3-Clause"
"source-map@0.6.1","BSD-3-Clause"
"source-map@0.7.4","BSD-3-Clause"
"spdy-transport@3.0.0","MIT"
"spdy@4.0.2","MIT"
"split-on-first@1.1.0","MIT"
"split@1.0.1","MIT"
"sprintf-js@1.0.3","BSD-3-Clause"
"ssri@8.0.1","ISC"
"stable@0.1.8","MIT"
"stack-utils@2.0.6","MIT"
"stackframe@1.3.4","MIT"
"stacktrace-parser@0.1.10","MIT"
"statuses@1.5.0","MIT"
"statuses@2.0.1","MIT"
"stream-buffers@2.2.0","Unlicense"
"strict-uri-encode@1.1.0","MIT"
"strict-uri-encode@2.0.0","MIT"
"string-width@4.2.3","MIT"
"string_decoder@1.1.1","MIT"
"strip-ansi@5.2.0","MIT"
"strip-ansi@6.0.1","MIT"
"strip-eof@1.0.0","MIT"
"strip-final-newline@2.0.0","MIT"
"strip-json-comments@2.0.1","MIT"
"strnum@1.0.5","MIT"
"structured-headers@0.4.1","MIT"
"style-loader@3.3.3","MIT"
"styled-components@5.2.2","MIT"
"stylehacks@5.1.1","MIT"
"styleq@0.1.3","MIT"
"sucrase@3.34.0","MIT"
"sudo-prompt@8.2.5","MIT"
"sudo-prompt@9.1.1","MIT"
"sudo-prompt@9.2.1","MIT"
"supports-color@5.5.0","MIT"
"supports-color@7.2.0","MIT"
"supports-color@8.1.1","MIT"
"supports-hyperlinks@2.3.0","MIT"
"supports-preserve-symlinks-flag@1.0.0","MIT"
"svgo@2.8.0","MIT"
"tapable@2.2.1","MIT"
"tar@6.2.0","ISC"
"temp-dir@1.0.0","MIT"
"temp-dir@2.0.0","MIT"
"temp@0.8.4","MIT"
"tempy@0.3.0","MIT"
"tempy@0.7.1","MIT"
"terminal-link@2.1.1","MIT"
"terser-webpack-plugin@5.3.9","MIT"
"terser@5.19.4","BSD-2-Clause"
"text-table@0.2.0","MIT"
"thenify-all@1.6.0","MIT"
"thenify@3.3.1","MIT"
"throat@5.0.0","MIT"
"through2@2.0.5","MIT"
"through@2.3.8","MIT"
"thunky@1.1.0","MIT"
"tiny-warning@1.0.3","MIT"
"tmp@0.0.33","MIT"
"tmpl@1.0.5","BSD-3-Clause"
"to-fast-properties@2.0.0","MIT"
"to-regex-range@5.0.1","MIT"
"toidentifier@1.0.1","MIT"
"tr46@0.0.3","MIT"
"traverse@0.6.7","MIT"
"triple-beam@1.4.1","MIT"
"ts-interface-checker@0.1.13","Apache-2.0"
"tslib@1.14.1","0BSD"
"tslib@2.6.1","0BSD"
"tslib@2.6.2","0BSD"
"type-detect@4.0.8","MIT"
"type-fest@0.12.0","(MIT OR CC0-1.0)"
"type-fest@0.16.0","(MIT OR CC0-1.0)"
"type-fest@0.21.3","(MIT OR CC0-1.0)"
"type-fest@0.3.1","(MIT OR CC0-1.0)"
"type-fest@0.7.1","(MIT OR CC0-1.0)"
"type-is@1.6.18","MIT"
"ua-parser-js@0.7.35","MIT"
"ua-parser-js@1.0.35","MIT"
"uglify-es@3.3.9","BSD-2-Clause"
"unicode-canonical-property-names-ecmascript@2.0.0","MIT"
"unicode-match-property-ecmascript@2.0.0","MIT"
"unicode-match-property-value-ecmascript@2.1.0","MIT"
"unicode-property-aliases-ecmascript@2.1.0","MIT"
"unique-filename@1.1.1","ISC"
"unique-slug@2.0.2","ISC"
"unique-string@1.0.0","MIT"
"unique-string@2.0.0","MIT"
"universalify@0.1.2","MIT"
"universalify@1.0.0","MIT"
"universalify@2.0.0","MIT"
"unpipe@1.0.0","MIT"
"update-browserslist-db@1.0.11","MIT"
"update-check@1.5.3","MIT"
"uri-js@4.4.1","BSD-2-Clause"
"url-join@4.0.0","MIT"
"url-parse@1.5.10","MIT"
"url@0.11.0","MIT"
"use-latest-callback@0.1.6","MIT"
"use-sync-external-store@1.2.0","MIT"
"util-deprecate@1.0.2","MIT"
"utila@0.4.0","MIT"
"utils-merge@1.0.1","MIT"
"uuid@3.4.0","MIT"
"uuid@7.0.3","MIT"
"uuid@8.3.2","MIT"
"valid-url@1.0.9","MIT*"
"validate-npm-package-name@3.0.0","ISC"
"vary@1.1.2","MIT"
"vlq@1.0.1","MIT"
"walker@1.0.8","Apache-2.0"
"warn-once@0.1.1","MIT"
"watchpack@2.4.0","MIT"
"wbuf@1.7.3","MIT"
"wcwidth@1.0.1","MIT"
"webidl-conversions@3.0.1","BSD-2-Clause"
"webidl-conversions@5.0.0","BSD-2-Clause"
"webpack-dev-middleware@5.3.3","MIT"
"webpack-dev-server@4.15.1","MIT"
"webpack-manifest-plugin@4.1.1","MIT"
"webpack-sources@2.3.1","MIT"
"webpack-sources@3.2.3","MIT"
"webpack@5.88.2","MIT"
"websocket-driver@0.7.4","Apache-2.0"
"websocket-extensions@0.1.4","Apache-2.0"
"whatwg-fetch@3.6.17","MIT"
"whatwg-url-without-unicode@8.0.0-3","MIT"
"whatwg-url@5.0.0","MIT"
"which-module@2.0.1","ISC"
"which@1.3.1","ISC"
"which@2.0.2","ISC"
"wonka@4.0.15","MIT"
"wrap-ansi@6.2.0","MIT"
"wrap-ansi@7.0.0","MIT"
"wrappy@1.0.2","ISC"
"write-file-atomic@2.4.3","ISC"
"ws@6.2.2","MIT"
"ws@7.5.9","MIT"
"ws@8.14.1","MIT"
"xcode@3.0.1","Apache-2.0"
"xml2js@0.6.0","MIT"
"xmlbuilder@11.0.1","MIT"
"xmlbuilder@14.0.0","MIT"
"xmlbuilder@15.1.1","MIT"
"xtend@4.0.2","MIT"
"y18n@4.0.3","ISC"
"y18n@5.0.8","ISC"
"yallist@3.1.1","ISC"
"yallist@4.0.0","ISC"
"yaml@1.10.2","ISC"
"yaml@2.3.2","ISC"
"yargs-parser@18.1.3","ISC"
"yargs-parser@21.1.1","ISC"
"yargs@15.4.1","MIT"
"yargs@17.7.2","MIT"
"yocto-queue@0.1.0","MIT"

